Grandes Exitos De Feliciano Brunelli - 1939-1951 - Archivo RCA,00743219561428,1
Rodolfo Biagi - 15 Grandes Exitos - Tango Collection,07798145106444,1
El Tango En Paris - BATC,02480002152163,1
Homenaje A El Rey Del Compás - 1960-1961 - Rompe Y Raja,00828766935127,1
Orquesta Tipica Victor - Vol 10 - 1929-1930 - CTA,02480001011027,1
Alberto Mancione Con Jorge Ledesma - 1951-1954 - Honor Gaucho - Archivo RCA,00886974310525,1
Tangos Y Valses - Reliquias,00724354169328,1
Tomas En Vivo - COL-5005,02480002150053,1
Julio De Caro - Saca Chispas 1935-1942 - BATC ORQ 297,02480002152972,1
Homenaje A El Rey Del Compás - 1954-1955 - Viento Sur,00828766934526,1
La Epoca De Oro - Vol 01 - 1917-1928 - BATC,02480002150411,1
Cantan Alberto Morán Y Roberto Chanel,00724354170324,1
Mano Brava (1952-53),07798089730309,1
Mucha Mierda,02480002103127,1
Roberto Firpo (Hijo) - CTA,02480001040225,1
Osvaldo Pugliese - Sus Exitos Con Alberto Moran - Reliquias,00724349537323,1
Ranko Fujisawa - 1953-1954 - CTA,02480002150626,1
A.J. Pesenti Et Son Orchestre De Tango - Tahiti - AMP-1281,02480002128120,1
Osvaldo Fresedo VII 1926-1928 - CTA717,02480001071724,1
Donato-Zerrillo 1929-1930 - De Madrugada - BATC 317,02480002153177,1
Creaciones Inolvidables,00724352911028,1
Carlos Di Sarli Vol. 12 (1954) - (CTA-512) [Club De Tango Copy],02480001051221,1
Angel Vargas Vol. 1 - Grandes Del Tango 10 - Disc 2,07798108080187,2
1946/1951 - Coleccion 78RPM,00828766025125,1
Tangos Del Tiempo Viejo,00724349537521,1
"Sus Éxitos Con Alberto Podestá, Jorge Ortiz Y Raúl Berón - Reliquias",00724349996922,1
Edicion Aniversario 1905-2005 CD 4,00094633599727,4
Florindo Sassone - Años 47 Al 51 - BATC,00743217346324,1
Francisco Canaro - 1939 Sinfonia De Arrabal - BATC 309,02480001077221,1
"Francisco Fiorentino, Astor Piazzolla - Su Discografía Juntos - Reliquias",00724347760426,1
1937-1943  - Coleccion 78 RPM,00828766032826,1
Juan D'Arienzo - Vol 5 - 1938-1939 - CTA,02480001030523,1
Alberto Castillo - Recuerdo - Reliquias,00724383741526,1
Buenos Aires To Europe - Argentine Tango Bands On Tour - 1925-1942,00008637212124,1
Francisco Canaro - Canta Carlos Roldan - 20 Exitos - Reliquias,00724347388828,1
1946-1950 - Coleccion 78RPM,00828767206523,1
Del Tiempo Guapo,08427328130479,1
The Best Of Carlos Gardel,00094637195925,1
Carlos Di Sarli - Vol 09 - 1944-1945 - Sello RCA Victor - Club De Tango,02480001050927,1
Antología - Vol. 4,00731452237828,1
Bien Milonguero Vol. 2 - Reliquias,00724352912827,1
Sus Primeros Éxitos - Reliquias,00724354169823,1
Angel Vargas Vol. 2 - Grandes Del Tango 30 - Disc 2,07798108080552,2
Sus Éxitos Con Raúl Iriarte,00724349536227,1
Orquesta Tipica Victor - Vol 07 - 1928 - Sello Victor - Club De Tango,02480001010723,1
Cristobal Herrero - Recuerdo 1953-1954 - BATC  ORQ 324,02480001040126,1
Tangos De Los Ángeles Vol. 1,00743214129128,1
Serie Orquestas Olvidadas Vol 3 - BATC,02480002153030,1
Carlos Di Sarli Vol. 19 (1953-1954) - (CTA-519),02480001051924,0
Orquesta Tipica Victor - Vol 04 - 1927 - Sello Victor - Club De Tango,02480001010426,1
Edgardo Donato En La Decada Del '50 - Archivo Odeon - Euro Records,00094638988922,1
Juan Sanchez Gorio - Vol 2 - 1953-1954 - CTA,02480002152675,1
Emigrante,07790446996809,1
Jose Garcia - Vol 1 - 1942-1943 - CTA,02480002152118,1
Mariano Mores - 90 Años Y Mas (Lado A),05099920737221,1
Carlos Di Sarli - Vol. 12 1954 - CTA512,02480001051221,1
Osvaldo Fresedo V - 1926-1928 - CTA 715,02480001071526,1
Julio De Caro - From Argentina To The World,00094637196526,1
Recordando A La Guardia Vieja-1933/1944 - Coleccion 78 RPM,00886971399424,1
Orquesta Tipica Victor - Vol 05 - 1927 - Sello Victor - Club De Tango,02480001010525,1
Roberto Firpo 1926-1927 - BATC 242,02480002152422,1
Tangos De Los Ángeles Vol. 4,00743216333820,1
TangoNuevo,07798086580082,1
Roberto Firpo 1926-1927 - BATC 278,02480002121725,1
Alfredo De Angelis - Sus Exitos Con Julio Martel - Vol 2 - Reliquias,00724352910328,1
Hector Pacheco - Tangos Romanticos - Reliquias,00724347759727,1
Orquesta Tipica Brunswick 1930-1932 - BATC ORQ 245,02480002152453,1
Carlos Di Sarli - Vol 02 - 1929-1930 - Sello RCA Victor - Club De Tango,02480001050224,1
Sus Primeros Éxitos Vol. 1,00743216334124,1
Las Milongas Más Milongas,00724352943326,1
Francisco Canaro - Canta Eduardo Adrian - 20 Grandes Exitos - Reliquias,00724347388729,1
Sudestada Tango Lounge,07798121840218,1
Francisco Canaro - 1932-1933 La Cancion De Buenos Aires - BATC ORQ 291,02480002152910,1
Grandes Del Tango - Osvaldo Fresedo CD2,07798108080521,2
Alfredo Gobbi - Instrumental 1947-1958 - Euro Records,07798089730590,1
1947-1953 - Colleccion 78RPM,00828766032123,1
Alberto Castillo - 50 Años De Su Primera Grabacion (1943-1993) - En FM Tango,00724382783220,1
Sus Primeros Éxitos Vol. 3,00743216334629,1
Manifiesto,00605900060026,1
Tangos Sentimentales - Reliquias,00724349536326,1
German Tango Orchestras - 1926-1942,00008637217129,1
Roberto Firpo - Tangazos De Antaño - Reliquias,00724354172724,1
Instrumentales Inolvidables - Vol. 2 - Reliquias,00724349998520,1
Nostálgico,00731453933224,1
Miguel Calo - Sus Exitos con Roberto Arrieta - Reliquias,00724349997127,1
La Epoca De Oro - Vol 03 - 1924-1943 - BATC,02480002150435,1
Roberto Firpo 1927-1935 - BATC ORQ 202,02480002152026,1
Francisco Rotundo - Para Recordarlo - Archivo Odeon,00094638989226,1
Candombes Y Milongas - Reliquias,00724349997424,1
Orquesta Juan D'Arienzo - La Cumparsita - Magenta,07798082984822,1
Sus Primeros Éxitos Vol. 2,00743216334223,1
1931-1950 - Coleccion 78RPM,00828766024920,1
Osvaldo Pugliese - Sus Exitos Con Alberto Moran Vol 2 - Reliquias,00724352911226,1
Sus Éxitos Con Jorge Ortiz Vol. 2 - Reliquias,00724349996724,1
Mercedes Simone - Vol 4 - 1936-1938 - CTA 814,02480001081426,1
Antología - Vol. 2,00731452237620,1
Pedro Maffia - La Mariposa 1930-1931 - BATC,02480002153283,1
Orquesta Tipica Victor - Vol 13 - 1931 - Sello Victor - Club De Tango,02480001011324,1
Grandes Tangos Argentinos - Reliquias,00724347760228,1
Horacio Salgán,08427328130424,1
Poema,07798115830157,1
1941-1953  - Coleccion 78RPM,00828766032529,1
Julio De Caro (1935-1942) - CTA-762,02480001076224,1
Tango En Paris Vol 3 - Eduardo Bianco - 1928-1930 - CTA,02480001095324,1
Alfredo De Angelis - Los Primeros Instrumentales - Reliquias,00724359516622,1
Barrabas - Orquesta Tipica Minotto (1930-1931) - BATC,02480002153191,1
Tangos Para El Mundo Vol 2,00743216334322,1
La Epoca De Oro - Vol 04 - 1927-1951 - BATC,02480002150442,1
Francisco Lomuto - 1927-1930 (III) - CTA733,02480001073322,1
Bien Canyengue,07798089730279,1
Joyas Del Tango - Vol 1 1928-1946 - Club de Tango,02480001101025,1
La Epoca De Oro - Vol 15 - 1948-1954 - BATC,02480002150732,1
Roberto Firpo - De La Guardia Vieja Vol 1 - Reliquias,00724383747726,1
"Sus Éxitos con Miranda, Berón y Quintana - Reliquias",00724352913220,1
Orquesta Tipica Victor - Vol 02 - 1926 - Sello Victor - Club De Tango,02480001010228,1
Julio De Caro - Vol 3 - 1927 - CTA 123,02480001012321,1
Tango Agazapado,07798010678519,1
Carlos Di Sarli - Vol 16 - 1954 - Sello RCA Victor - Club De Tango,02480001051221,1
El Medio A La Libertad,07790448012460,1
Orquesta Tipica Victor - Vol 09 - 1929 - Sello Victor - Club De Tango,02480001010921,1
La Cumparsita - Sondor,07730725476721,1
Auguste Jean Pesenti - 1931-1940 - Club de Tango,02480002128120,1
Miguel Villasboas y Su Orquesta Tipica en Australia - Sondor,07730725831025,1
Sur (1956),07798089730323,1
Pedro Maffia - 1930-1931 - Sello Columbia - Club De Tango,02480002153283,1
Buenos Aires To Berlin - Argentine Tango Bands In Germany - 1927-1939,00008637206123,1
Mercedes Simone - Vol 5 - 1938-1942 - CTA,02480001081525,1
"Alfredo De Angelis - Sus Exitos Con Juan Carlos Godoy, Roberto Florio Y Lalo Martel - Reliquias",00724349997721,1
Edgardo Donato - Vol. 3 1933-1941 - CTA243,02480001024324,1
Sus Éxitos Con Roberto Chanel - Reliquias,00724349537422,1
Anibal Troilo - Tango Collection,04024236201228,1
Tangos De Mi Ciudad - Tango Argentino,00743216335725,1
Instrumental Vol. 1,00743213541624,1
Otra Sanata,04250095800139,1
Orquesta Tipica Victor - Tango Collection,07798145106420,1
Instrumentales Inolvidables - Vol. 3 - Reliquias,00724349996229,1
En FM Tango,00731451803727,1
Trio Argentino - Irusta-Fugazot-Demare 1928-1934 - BATC,02480002123026,1
Alfredo De Angelis - Sus Exitos Con Julio Martel - Reliquias,00724349536425,1
El Tango - Pasión Y Emoción - CD05,04011222317599,5
1928-1931,00828767009322,1
Pa Que Bailen Los Muchachos,00828766221329,1
Dos,07798135080020,1
Color Tango ... A Toda Orquesta,00803680271124,1
Recordando Valses,00731453325326,1
Angel D'Agostino - Vol. 03  (1943-1944) Sello RCA Victor - Club de Tango,02480001035320,1
El Tango - Pasión Y Emoción - CD02,04011222317599,2
Santa Milonga,00094635054224,1
Milongas ... Pa' Sacarle Viruta Al Piso En FM Tango,00724382854425,1
El Tango - Pasión Y Emoción - CD10,04011222317599,10
Ciriaco Ortiz - Vol. 2 - 1931-1934 - CTA,02480001025222,1
Homenaje A Juan D'Arienzo,00709735531420,1
Recordando Orquestas 1927-1954 - Coleccion 78 RPM,00828767206820,1
Francisco Canaro - 1935 Noches De Buenos Aires - BATC ORQ 295,02480002152958,1
Grabaciones Olvidadas - Reliquias,00724354170126,1
Alfredo De Angelis - Canta Carlos Dante - 20 Exitos Vol 1 - Reliquias,00724347388927,1
Miguel Calo Y Sus Cantores - Archivo Odeon,00094638988427,1
Carlos Di Sarli Con Duran Y Florio 1956-1958 - Archivo RCA,00828766408829,1
Revolucion,07796095007477,1
Libertad Lamarque - Vol 2 1941-1948 - CTA-832,02480001083222,1
Vieja Recova,07798067330460,1
El Tango - Pasión Y Emoción - CD01,04011222317599,1
Ausencia,00724383588626,1
Alberto Marino - La Voz De Oro Del Tango - El Bandoneon,08427328131049,1
Tango En Paris - Vol 5 - Manuel Pizarro (1924-1934) - CTA 955,02480001095522,1
Alfredo De Angelis - Con Sabor A Tango - Canta Juan Carlos Godoy - Reliquias,00724347759529,1
La Epoca De Oro Vol. 5 - 1926-1935 - BATC COL545,02480002150459,1
Alberto Castillo - Sus Primeros Exitos - Vol 1 - Reliquias,00724349997523,1
Troilo En RCA Victor Vol 02 (1941/42) - Tinta Roja,00828765943727,1
Pugliese Inédito,00607000684027,1
Francisco Canaro - La Melodia De Nuestro Adios - El Bandoneon (EBCD 30),08427328130301,1
Francisco Lomuto - 1927-1930 (II) - CTA732,02480001073223,1
La Epoca De Oro - Vol 07 - 1928-1937 - BATC,02480002150473,1
El Tango - Pasión Y Emoción - CD04,04011222317599,4
Gran Hotel Buenos Aires,07798131361215,1
In The 1940s,00008637215927,1
Sus Éxitos Con Raúl Berón - Reliquias,00724349997820,1
Sexteto Tango - RCA Víctor 100 Años,00743218672323,1
Mariano Mores - Concierto de Tango - Reliquias,00724385901928,1
Maldito Tango,07798014098986,1
Instrumentales Inolvidables - Tango Argentino,00743216334926,1
Lunatico,07798014098429,1
"Pedro Laurenz, Pedro Maffia - Mala Junta - 1936-1944 - El Bandoneon",08427328130981,1
"Francisco ""Pancho"" Lomuto - 1930-1941 - El Bandoneon",08427328130097,1
Quejas De Bandoneon,08427328130677,1
Francisco Lomuto Vol 6 - Años 1927-1930 - BATC ORQ 273,02480002152736,1
Francisco Lomuto - 1927 - BATC ORQ 277,02480002116127,1
Troilo En RCA Victor Vol 08 (1945) - Maria,00828766334425,1
Julio De Caro 1926-1928 - BATC ORQ 281,02480002152811,1
Miguel Caló Sus Exitos Con Raúl Iriate Vol 2 - Reliquias,00724349997028,1
Homenaje A El Rey Del Compás - 1935-1936 - De Pura Cepa,00828766933024,1
Bachicha 1928-1950 - BATC ORQ 225,02480002152255,1
Francisco Canaro - 1931-1932 Yo Te Adoro Bandoneon - BATC ORQ 290,02480001070420,1
Ricardo Malerba - Vol 1 - 1941-1943 - Sello Odeon - Club De Tango,02480001075821,1
Carlos Di Sarli - Vol 07 - 1942-1943 - Sello RCA Victor - Club De Tango,02480001050729,1
Francisco Lomuto - 22 Grandes Exitos - Tango Collection,07798145107151,1
Una Noche De Garufa,00605457051720,1
Juan Maglio - Alma Y Corazon 1926-1932 - BATC ORQ 293,02480002152934,1
Orquesta Tipica Victor - Vol 11 - 1930 - CTA,02480001011126,1
El Tango - Pasión Y Emoción - CD06,04011222317599,6
Piazzolla Interpreta A Piazzolla,02480002028055,1
Echoes From Afar,04025781102022,1
Homenaje A El Rey Del Compás - 1950-1952 - Bien Pulenta,00828766934021,1
Yo Tambien Soñe - Francisco Canaro 1936 - BATC ORQ 296,02480002152965,1
Homenaje A El Rey Del Compás - 1958-1959 - Barrio Belgrano Mas Grande Que Nunca,00828766935028,1
El Tango En Europa Vol 1 - BATC,02480002152071,1
Che Bandoneon,03149025050755,1
"Juan Maglio ""Pacho"" - Un Copetin 1929-1931 - BATC ORQ 326",02480002153269,1
Grabaciones Olvidadas Vol 2 - Reliquias,00724359516028,1
"Tangos, Valses Y Milongas",00724359516523,1
Temas Inolvidables - Reliquias,00094637916827,1
Antología - Vol. 3,00731452237729,1
Juan Maglio - Milonguero Viejo 1926-1930 - BATC ORQ 305,02480002153054,1
Troilo En RCA Victor Vol 04 (1943) - Uno,00828765943925,1
Ricardo Tanturi Vol. 02  (1941-1942) Sello RCA Victor - Club de Tango,02480001037225,1
Jose Garcia - Vol 2 - 1943-1945 - CTA,02480001075623,1
From Argentina To The World - Miguel Calo,00094637196427,1
Tangoloco - Tangos De Liverpool,00724359725222,1
Tinto,07798075231872,1
Tangos Con Armando Moreno Vol. 2,00724354170720,1
Troilo En RCA Victor Vol 12 (1948-1949) - Cafetin De Buenos Aires,00828766334326,1
Carlos Di Sarli - Vol 18 - 1956 - Sello RCA Victor - Club De Tango,02480001051429,1
Pura Clase,08427328140218,1
Edicion Aniversario 1905-2005 CD 2,00094633599727,2
Orquesta Juan D'Arienzo - 9 De Julio - Magenta,00605889100126,1
Di Meola Plays Piazzolla,00075679274427,1
Hector Varela - 1956-1961 - BATC,02480002152583,1
Orquestas Olvidadas Vol 2  - Reliquias,00724347389429,1
Edicion Aniversario 1905-2005 CD 3,00094633599727,3
Roberto Firpo 1935-1942 - BATC 285,02480002152859,1
Francisco Lomuto - Sello RCA Victor - Vol 1 (1931) - Club De Tango,02480001022122,1
Francisco Lomuto - 1927-1930 (I) - CTA731,02480001073124,1
Con Estilo Para Bailar Vol 2,00605900059020,1
Carlos Di Sarli - Vol 04 - 1939-1940 - Sello RCA Victor - Club De Tango,02480001050422,1
Tango 3.0,00634904048822,1
Mariano Mores - Cafetin De Buenos Aires - Reliquias,00724383742325,1
Troilo En RCA Victor Vol 03 (1942) - Barrio De Tango,00828765943826,1
Astor Piazzolla  - Su Primera Orquesta 1946-1948 - Reliquias,00724349998421,1
Hybrid Tango,07790446997110,1
Al Estilo Del 40,02480002102137,1
Enrique Rodriguez - Bailando Todos Los Ritmos - Reliquias,00724383740826,1
"Azucena Maizani, Roberto Rufino - 1952 - CTA",02480001048122,1
Orquesta Juan D'Arienzo - La Puñalada - Magenta,00605889100324,1
20 Grandes Exitos - Vol 2,00828765657129,1
Tangos Para El Mundo Vol 1,00743214127629,1
Valses Inolvidables - Reliquias,00724354171529,1
Cristobal Herrero - 1953-1954 - CTA,02480001040126,1
Los Reyes Del Tango - A Don Juan,00709735186323,1
1930-1944 - Coleccion 78RPM,00828766032727,1
La Cumparsita - El Himno Del Rio De La Plata,02480002150145,1
"Osvaldo Pugliese - Sus Cantores De Los '50 - Vidal, Cobos Y Montero - Reliquias",00724352910823,1
La Epoca De Oro - Vol 13 - 1954-1967 - BATC,02480002150534,1
Rodolfo Biagi - Su Orquesta Y Sus Cantores - Reliquias,00724359517124,1
En Vivo En El Teatro Colón,00724352227327,1
Osvaldo Fresedo - 1938-1948 - Coleccion 78 RPM,00828766032628,1
Ruidos Molestos,02480002102922,1
Troilo En RCA Victor Vol 09 (1945-46) - Adios Pampa Mia,00828765998826,1
Recordando Viejos Temas - Reliquias,00724347388521,1
El Rey Del Compás,00743211598026,1
Adiós Marinero,08427328130356,1
Alfredo De Angelis - Arrabalero - Reliquias,00724383741724,1
Otros Aires,07796095003394,1
Alfredo De Angelis - Pampa y Cielo - Archivo Odeon,00094638988526,1
1947-1953 - Coleccion 78RPM,00828766025828,1
Carlos Di Sarli Vol. 14 (1956) - (CTA-514) [Club De Tango Copy],02480001051429,1
La Epoca De Oro - Vol 17 - 1925-1931 - BATC,02480002150770,1
El Tango En Europa Vol 3 - BATC,02480002152354,1
Encuentro - Tango Argentino,00743216335527,1
Alfredo De Angelis - Cantan Oscar Larroca Y Carlos Dante - Reliquias,00724354169526,1
Esquinas Porteñas - Francisco Canaro 1934 - BATC ORQ 292,02480002152927,1
Orquesta Tipica Victor - Tango Maestro,00743212754728,1
Francisco Canaro 1926-1929 - BATC ORQ 226,02480002120728,1
1926-1940,08427328130851,1
Osvaldo Pugliese - Tangos Que Traen Recuerdos - Reliquias,00724359515724,1
Antología - Vol. 1,00731452237521,1
Nuestros 30 Mejores Tangos - Disc 2,05099749375420,2
Thusday's Tangos From The Golden Age,00008637212025,1
Grandes Del Tango - Roberto Firpo - Disk 2,07798108080514,2
Angel D'Agostino - Vol. 02  (1942) Sello RCA Victor - Club de Tango,02480001035221,1
20 Grandes Exitos,07730723212420,1
Recuerdo - 1926-1928 - Coleccion 78RPM,00886974314127,1
Carlos Di Sarli - Vol 06 - 1941-1942 - Sello RCA Victor - Club De Tango,02480001050620,1
Orquesta Juan D'Arienzo - Rodriguez Peña - Magenta,00605889093626,1
Original Tangos,03229269953026,1
Tango De La Casa Columbia - Osvaldo Fresedo,05099747015328,1
Juan D'Arienzo 1928-1929 - BATC ORQ 276,02480001060223,1
Sus Primeros Vocalistas - Reliquias,00724352910625,1
Alberto Castillo - De Mi Barrio - Reliquias,00724385902222,1
Francisco Canaro (1929) - CTA 703,02480001070321,1
Bianco-Bachicha - Tango En Paris Vol. 2 1927-1928 - ORQ 218,02480002152187,1
Homenaje A El Rey Del Compás - 1939-1940 - Meta Fierro - Yunta Brava,00828766933321,1
Tango En Paris Vol 4 - Juan Deambroggio (Bachicha) - 1929-1934 - CTA,02480001095423,1
Francisco Lomuto Vol 2 - Años 1931-1934 - BATC ORQ 240,02480002118527,1
Juan D'Arienzo Su Obra Completa - Vol 25 (1956-1957) - CTA,02480001032527,1
Francisco Canaro - 20 Grandes Exitos - Tango Collection,07798145106376,1
Bien Milonguero Vol. 1 - Reliquias,00724352943128,1
Carlos Di Sarli - Vol 18 - ...,02480001051429,1
Enrique Rodriguez Solos De Orquesta - Reliquias,00724359517223,1
Milongueando Con Juan D'Arienzo,00828766408621,1
Cuesta Arriba,00607000351028,1
Osvaldo Fresedo III 1927-1928 - CTA,02480001071328,1
La Decada del '50 - Juan De Dios Filiberto - Archivo RCA,00886971398922,1
Osvaldo Pugliese - Recordando Sus Exitos Con Montero Y Maciel - Reliquias,00724347389528,1
Francisco Canaro - Sus Exitos Con Ernesto Fama - Reliquias,00724354169229,1
Edgardo Donato 1931-1932 - BATC ORQ 275,02480002152750,1
"Rodolfo Biagi - Sus Exitos Con Duval, Heredia, Saavedra Y Amor - Reliquias",00724352913923,1
Juan D'Arienzo - Vol 3 - 1937 - CTA,02480001030325,1
Francisco Pracanico 1926-1927 - BATC ORQ 271,02480001060124,1
Francisco Canaro - Tangos Inolvidables Del 40 - Reliquias,00724385901829,1
Ricardo Luis Brignolo - Para Mis Amigos - 1929-1932 - BATC,02480002153207,1
Miguel Villasboas - 50 Años Con El Tango - Noborder,07730723288500,1
Rendez Vous Porteño,07798010675020,1
Orquesta Tipica Victor - Vol 8 - 1928-1929 - CTA,02480001010822,1
Rodolfo Biagi - Sus Exitos Con Falgás Y Ibáñez - Reliquias,00724349996625,1
Los Duos De Carlos Dante Y Julio Martel Vol. 2 - Reliquias,00724349999329,1
Roberto Firpo - Tangos Y Valsecitos Vol 1 - Reliquias,00724352913329,1
Carlos Di Sarli - Vol 19 - 1956-1958 - Sello RCA Victor - Club De Tango,02480001051528,1
Narcotango,07796095001079,1
Roberto Firpo - De La Guardia Vieja Vol 2 - Reliquias,00724349997929,1
Una Emoción - Tango Argentino,00743214129623,1
Yo Soy El Tango,08427328130349,1
Orquesta Tipica Victor - Vol. 6 (1927-1928) - CTA 106,02480001010624,1
"Bailando Tangos, Valses Y Milongas - Reliquias",00724359515922,1
Tango En Paris Vol 2 - Bianco-Bachicha - 1926-1928 - CTA,02480001095225,1
Hector Varela - Vol 1 - 1954-1958 - Archivo Columbia,00828768362921,1
Roberto Maida Canta Sus Éxitos,00724354169120,1
Imperio Argentina - Mañanita De Sol 1929-1938 - BATC COL 5085,02480001090220,1
Nuevos Aires,05050467678026,1
Alberto Mancione Y Sus Cantores - 1950-1956 - Archivo RCA,00828765218122,1
El Tango - Pasión Y Emoción - CD09,04011222317599,9
Juan Cambareri - Vol 2 - 1950-1951 - CTA,02480002152651,1
Canta Ernesto Famá - Vol. 2,05099923539426,1
